thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0,0,0,[np.float64(0.13333333333333333)],[np.float64(-0.25)],[1],[0],[0],[0.9468835000006948],['target'],0,0,0,0,0.0910491670074407,,5,0.07844729200587608,0.0910491670074407,0.0910491670074407,0.07845820800866932,1.0254432920046384,[np.float64(0.13333333333333333)],[np.float64(-0.25)],[1],[0],[0],[0.9468835000006948],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
1,0,1,[np.float64(-0.1111111111111111)],[np.float64(-0.3)],[1],[0],[0],[1.2230367500014836],['target'],1,0,1,0,1.053408916995977,,10,1.043903792000492,1.053408916995977,1.053408916995977,0.018247583997435868,2.266983124995022,[np.float64(-0.1111111111111111)],[np.float64(-0.3)],[1],[0],[0],[1.2230367500014836],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
2,0,2,[np.float64(0.5027777777777778)],[np.float64(0.3527777777777778)],[1],[0],[0],[1.307371749993763],['target'],2,0,2,0,2.28290270800062,,5,2.2758932080032537,2.28290270800062,2.28290270800062,0.008785500001977198,3.583336292009335,[np.float64(0.5027777777777778)],[np.float64(0.3527777777777778)],[1],[0],[0],[1.307371749993763],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
3,0,3,[np.float64(-0.4583333333333333)],[np.float64(-0.18055555555555555)],[1],[0],[0],[1.4561186250066385],['target'],3,0,3,0,3.602655666996725,,5,3.594731999997748,3.602655666996725,3.602655666996725,0.011261000006925315,5.05092200000945,[np.float64(-0.4583333333333333)],[np.float64(-0.18055555555555555)],[1],[0],[0],[1.4561186250066385],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
4,0,4,[np.float64(0.4625)],[np.float64(0.4305555555555556)],[1],[0],[0],[1.5869790419965284],['target'],4,0,4,0,5.073184791996027,,5,5.063845750002656,5.073184791996027,5.073184791996027,0.012772749993018806,6.65088724999805,[np.float64(0.4625)],[np.float64(0.4305555555555556)],[1],[0],[0],[1.5869790419965284],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
5,0,5,[np.float64(0.2388888888888889)],[np.float64(0.2569444444444444)],[1],[0],[0],[1.088210333007737],['target'],5,0,5,0,6.670655499998247,,5,6.661979958007578,6.670655499998247,6.670655499998247,0.010952708005788736,7.750260792003246,[np.float64(0.2388888888888889)],[np.float64(0.2569444444444444)],[1],[0],[0],[1.088210333007737],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
6,0,6,[np.float64(-0.0375)],[np.float64(-0.4388888888888889)],[1],[0],[0],[1.696412124991184],['target'],6,0,6,0,7.779544207995059,,10,7.769760958006373,7.779544207995059,7.779544207995059,0.01936195899907034,9.466218041998218,[np.float64(-0.0375)],[np.float64(-0.4388888888888889)],[1],[0],[0],[1.696412124991184],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
7,0,7,[np.float64(-0.3347222222222222)],[np.float64(-0.06944444444444445)],[1],[0],[0],[0.9660553749999963],['target'],7,0,7,0,9.493600707995938,,10,9.483856582999579,9.493600707995938,9.493600707995938,0.017497166991233826,10.449967583001126,[np.float64(-0.3347222222222222)],[np.float64(-0.06944444444444445)],[1],[0],[0],[0.9660553749999963],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
8,0,8,[np.float64(0.17083333333333334)],[np.float64(-0.08611111111111111)],[1],[0],[0],[0.975093624991132],['target'],8,0,8,0,10.46544695799821,,5,10.45872683300695,10.46544695799821,10.46544695799821,0.00863383398973383,11.433891374996165,[np.float64(0.17083333333333334)],[np.float64(-0.08611111111111111)],[1],[0],[0],[0.975093624991132],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
9,0,9,[np.float64(0.2722222222222222)],[np.float64(-0.1638888888888889)],[1],[0],[0],[0.8551734159991611],['target'],9,0,9,0,11.454902792000212,,5,11.445893958007218,11.454902792000212,11.454902792000212,0.01186720900295768,12.301128332997905,[np.float64(0.2722222222222222)],[np.float64(-0.1638888888888889)],[1],[0],[0],[0.8551734159991611],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
10,0,10,[np.float64(-0.23194444444444445)],[np.float64(-0.16111111111111112)],[1],[0],[0],[1.1769757089932682],['target'],10,0,10,0,12.333487208001316,,10,12.322828457996366,12.333487208001316,12.333487208001316,0.021543916009250097,13.499836083006812,[np.float64(-0.23194444444444445)],[np.float64(-0.16111111111111112)],[1],[0],[0],[1.1769757089932682],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
11,0,11,[np.float64(0.32083333333333336)],[np.float64(0.3194444444444444)],[1],[0],[0],[1.8155786670104135],['target'],11,0,11,0,13.527526500009117,,10,13.517917667006259,13.527526500009117,13.527526500009117,0.017931334004970267,15.333548167007393,[np.float64(0.32083333333333336)],[np.float64(0.3194444444444444)],[1],[0],[0],[1.8155786670104135],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
12,0,12,"[np.float64(-0.030555555555555555), np.float64(-0.0125)]","[np.float64(-0.17083333333333334), np.float64(-0.17083333333333334)]","[1, 1]","[0, 0]","[0, 0]","[0.8084593749954365, 1.3408169169997564]","[None, 'target']",12,0,12,0,15.34960850000789,,5,15.342436833001557,15.34960850000789,15.34960850000789,0.008764750004047528,16.683317000002717,"[np.float64(-0.030555555555555555), np.float64(-0.0125)]","[np.float64(-0.17083333333333334), np.float64(-0.17083333333333334)]","[1, 1]","[0, 0]","[0, 0]","[0.8084593749954365, 1.3408169169997564]","[None, 'target']",Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
13,0,13,[np.float64(-0.39166666666666666)],[np.float64(0.016666666666666666)],[1],[0],[0],[0.9716303750028601],['target'],13,0,13,0,16.704220458006603,,5,16.695469583006343,16.704220458006603,16.704220458006603,0.01197612500982359,17.667178582996712,[np.float64(-0.39166666666666666)],[np.float64(0.016666666666666666)],[1],[0],[0],[0.9716303750028601],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
14,0,14,[np.float64(0.4388888888888889)],[np.float64(0.42916666666666664)],[1],[0],[0],[1.4615751249948516],['target'],14,0,14,0,17.69873383300728,,10,17.68810937499802,17.69873383300728,17.69873383300728,0.020798583995201625,19.149725499999477,[np.float64(0.4388888888888889)],[np.float64(0.42916666666666664)],[1],[0],[0],[1.4615751249948516],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
15,0,15,[np.float64(0.21944444444444444)],[np.float64(0.2875)],[1],[0],[0],[0.7752625830034958],['target'],15,0,15,0,19.166103249997832,,5,19.158957874999032,19.166103249997832,19.166103249997832,0.009107834004680626,19.934303333007847,[np.float64(0.21944444444444444)],[np.float64(0.2875)],[1],[0],[0],[0.7752625830034958],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
16,0,16,[np.float64(-0.4097222222222222)],[np.float64(-0.09166666666666666)],[1],[0],[0],[1.1047791250020964],['target'],16,0,16,0,19.954541625003912,,5,19.945957167001325,19.954541625003912,19.954541625003912,0.011496999999508262,21.050807958003134,[np.float64(-0.4097222222222222)],[np.float64(-0.09166666666666666)],[1],[0],[0],[1.1047791250020964],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
17,0,17,[np.float64(0.40555555555555556)],[np.float64(0.0875)],[1],[0],[0],[1.221687249999377],['target'],17,0,17,0,21.070874791999813,,5,21.062109000005876,21.070874791999813,21.070874791999813,0.011160875001223758,22.283861167001305,[np.float64(0.40555555555555556)],[np.float64(0.0875)],[1],[0],[0],[1.221687249999377],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
18,0,18,[np.float64(0.3625)],[np.float64(0.44722222222222224)],[1],[0],[0],[2.5455359170009615],['target'],18,0,18,0,22.315152958006365,,10,22.304768792004324,22.315152958006365,22.315152958006365,0.02075462500215508,24.85034595799516,[np.float64(0.3625)],[np.float64(0.44722222222222224)],[1],[0],[0],[2.5455359170009615],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
19,0,19,[np.float64(0.3625)],[np.float64(-0.41944444444444445)],[1],[0],[0],[1.4090534160059178],['target'],19,0,19,0,24.866558749999967,,5,24.859628999998677,24.866558749999967,24.866558749999967,0.00915591701050289,26.26875558300526,[np.float64(0.3625)],[np.float64(-0.41944444444444445)],[1],[0],[0],[1.4090534160059178],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
20,0,20,[np.float64(0.027777777777777776)],[np.float64(-0.022222222222222223)],[1],[0],[0],[2.176838957995642],['target'],20,0,20,0,26.30049208299897,,10,26.29005216700898,26.30049208299897,26.30049208299897,0.02115758298896253,28.46693670800596,[np.float64(0.027777777777777776)],[np.float64(-0.022222222222222223)],[1],[0],[0],[2.176838957995642],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
21,0,21,[np.float64(-0.018055555555555554)],[np.float64(0.06805555555555555)],[1],[0],[0],[0.7910256250033854],['target'],21,0,21,0,28.48338158300612,,5,28.476115458004642,28.48338158300612,28.48338158300612,0.009053583999047987,29.26720958300575,[np.float64(-0.018055555555555554)],[np.float64(0.06805555555555555)],[1],[0],[0],[0.7910256250033854],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
22,0,22,[np.float64(-0.17777777777777778)],[np.float64(-0.36944444444444446)],[1],[0],[0],[1.5305412909947336],['target'],22,0,22,0,29.295579958008602,,10,29.2857103330025,29.295579958008602,29.295579958008602,0.018362167000304908,30.816291292008827,[np.float64(-0.17777777777777778)],[np.float64(-0.36944444444444446)],[1],[0],[0],[1.5305412909947336],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
23,0,23,[np.float64(-0.2)],[np.float64(-0.2875)],[1],[0],[0],[0.9429925839940552],['target'],23,0,23,0,30.831301625003107,,5,30.824725375001435,30.831301625003107,30.831301625003107,0.008320624998304993,31.767794291998143,[np.float64(-0.2)],[np.float64(-0.2875)],[1],[0],[0],[0.9429925839940552],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
24,0,24,[np.float64(0.08472222222222223)],[np.float64(0.33611111111111114)],[1],[0],[0],[1.6461182909988565],['target'],24,0,24,0,31.798354250000557,,10,31.788123917009216,31.798354250000557,31.798354250000557,0.020195333010633476,33.43428087500797,[np.float64(0.08472222222222223)],[np.float64(0.33611111111111114)],[1],[0],[0],[1.6461182909988565],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
25,0,25,[np.float64(0.4111111111111111)],[np.float64(0.375)],[1],[0],[0],[1.2838777080032742],['target'],25,0,25,0,33.45922233299643,,10,33.45020691699756,33.45922233299643,33.45922233299643,0.015803083006176166,34.73413350000919,[np.float64(0.4111111111111111)],[np.float64(0.375)],[1],[0],[0],[1.2838777080032742],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
26,0,26,[np.float64(-0.3402777777777778)],[np.float64(-0.34305555555555556)],[1],[0],[0],[1.3331779169966467],['target'],26,0,26,0,34.75982483300322,,10,34.750761625007726,34.75982483300322,34.75982483300322,0.01647641698946245,36.08399166700838,[np.float64(-0.3402777777777778)],[np.float64(-0.34305555555555556)],[1],[0],[0],[1.3331779169966467],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
27,0,27,[np.float64(0.45555555555555555)],[np.float64(0.1625)],[1],[0],[0],[1.4416046670085052],['target'],27,0,27,0,36.100793332996545,,5,36.093423375001294,36.100793332996545,36.100793332996545,0.00927704198693391,37.535104750000755,[np.float64(0.45555555555555555)],[np.float64(0.1625)],[1],[0],[0],[1.4416046670085052],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
28,0,28,[np.float64(0.14444444444444443)],[np.float64(-0.425)],[1],[0],[0],[1.5043069169914816],['target'],28,0,28,0,37.55686658300692,,5,37.54694316700625,37.55686658300692,37.55686658300692,0.011712749997968785,39.05131354200421,[np.float64(0.14444444444444443)],[np.float64(-0.425)],[1],[0],[0],[1.5043069169914816],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
29,0,29,[np.float64(0.49027777777777776)],[np.float64(-0.06111111111111111)],[1],[0],[0],[1.3125300829997286],['target'],29,0,29,0,39.08124820800731,,10,39.07124183300766,39.08124820800731,39.08124820800731,0.019794333988102153,40.38381308299722,[np.float64(0.49027777777777776)],[np.float64(-0.06111111111111111)],[1],[0],[0],[1.3125300829997286],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
30,0,30,"[np.float64(0.2986111111111111), np.float64(0.3527777777777778)]","[np.float64(-0.4236111111111111), np.float64(-0.4097222222222222)]","[1, 1]","[0, 0]","[0, 0]","[2.4859626250108704, 2.985727791005047]","[None, 'target']",30,0,30,0,40.40851345800911,,10,40.39948291699693,40.40851345800911,40.40851345800911,0.015545250003924593,43.38526104199991,"[np.float64(0.2986111111111111), np.float64(0.3527777777777778)]","[np.float64(-0.4236111111111111), np.float64(-0.4097222222222222)]","[1, 1]","[0, 0]","[0, 0]","[2.4859626250108704, 2.985727791005047]","[None, 'target']",Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
31,0,31,[np.float64(-0.23055555555555557)],[np.float64(-0.2625)],[1],[0],[0],[0.989589207994868],['target'],31,0,31,0,43.40182625000307,,5,43.39458112500142,43.40182625000307,43.40182625000307,0.00917624999419786,44.38423008300015,[np.float64(-0.23055555555555557)],[np.float64(-0.2625)],[1],[0],[0],[0.989589207994868],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
32,0,32,[np.float64(0.015277777777777777)],[np.float64(-0.4652777777777778)],[1],[0],[0],[1.2057158749958035],['target'],32,0,32,0,44.40355350000027,,5,44.39575079199858,44.40355350000027,44.40355350000027,0.011385624995455146,45.60153141700721,[np.float64(0.015277777777777777)],[np.float64(-0.4652777777777778)],[1],[0],[0],[1.2057158749958035],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
33,0,33,[np.float64(0.3763888888888889)],[np.float64(-0.075)],[1],[0],[0],[0.9867381250078324],['target'],33,0,33,0,45.623767166995094,,5,45.614470667002024,45.623767166995094,45.623767166995094,0.012787625004420988,46.60128012500354,[np.float64(0.3763888888888889)],[np.float64(-0.075)],[1],[0],[0],[0.9867381250078324],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
34,0,34,[np.float64(-0.3263888888888889)],[np.float64(-0.4152777777777778)],[1],[0],[0],[1.3052431249961955],['target'],34,0,34,0,46.62164549999579,,5,46.61296399999992,46.62164549999579,46.62164549999579,0.01155312500486616,47.91828329200507,[np.float64(-0.3263888888888889)],[np.float64(-0.4152777777777778)],[1],[0],[0],[1.3052431249961955],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
35,0,35,[np.float64(-0.12222222222222222)],[np.float64(-0.24166666666666667)],[1],[0],[0],[1.095908875009627],['target'],35,0,35,0,47.94885349999822,,10,47.9383711249975,47.94885349999822,47.94885349999822,0.019951541005866602,49.03432858300221,[np.float64(-0.12222222222222222)],[np.float64(-0.24166666666666667)],[1],[0],[0],[1.095908875009627],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
36,0,36,[np.float64(-0.24583333333333332)],[np.float64(0.15833333333333333)],[1],[0],[0],[0.9756645829911577],['target'],36,0,36,0,49.050151792005636,,5,49.04287295800168,49.050151792005636,49.050151792005636,0.008415999996941537,50.018610416998854,[np.float64(-0.24583333333333332)],[np.float64(0.15833333333333333)],[1],[0],[0],[0.9756645829911577],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
37,0,37,"[np.float64(-0.2972222222222222), np.float64(-0.28888888888888886)]","[np.float64(0.17777777777777778), np.float64(0.1736111111111111)]","[1, 1]","[0, 0]","[0, 0]","[0.7802684589987621, 1.1462143750104588]","[None, 'target']",37,0,37,0,50.0479758750007,,10,50.03800070800935,50.0479758750007,50.0479758750007,0.01925495799514465,51.18426766700577,"[np.float64(-0.2972222222222222), np.float64(-0.28888888888888886)]","[np.float64(0.17777777777777778), np.float64(0.1736111111111111)]","[1, 1]","[0, 0]","[0, 0]","[0.7802684589987621, 1.1462143750104588]","[None, 'target']",Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
38,0,38,[np.float64(0.43333333333333335)],[np.float64(-0.4638888888888889)],[1],[0],[0],[2.1994174999999814],['target'],38,0,38,0,51.21290912499535,,10,51.2027454580093,51.21290912499535,51.21290912499535,0.018309999999473803,53.40222254200489,[np.float64(0.43333333333333335)],[np.float64(-0.4638888888888889)],[1],[0],[0],[2.1994174999999814],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
39,0,39,"[np.float64(0.30277777777777776), np.float64(0.3375)]","[np.float64(0.04722222222222222), np.float64(0.02361111111111111)]","[1, 1]","[0, 0]","[0, 0]","[2.999357708002208, 3.4496224579925183]","[None, 'target']",39,0,39,0,53.427920917005395,,10,53.41831454199564,53.427920917005395,53.427920917005395,0.01596662499650847,56.867995167005574,"[np.float64(0.30277777777777776), np.float64(0.3375)]","[np.float64(0.04722222222222222), np.float64(0.02361111111111111)]","[1, 1]","[0, 0]","[0, 0]","[2.999357708002208, 3.4496224579925183]","[None, 'target']",Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
40,0,40,[np.float64(0.31527777777777777)],[np.float64(0.04027777777777778)],[1],[0],[0],[1.2408317920053378],['target'],40,0,40,0,56.88552662500297,,5,56.87792758300202,56.88552662500297,56.88552662500297,0.009771333003300242,58.118828999999096,[np.float64(0.31527777777777777)],[np.float64(0.04027777777777778)],[1],[0],[0],[1.2408317920053378],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
41,0,41,[np.float64(0.03333333333333333)],[np.float64(0.4041666666666667)],[1],[0],[0],[2.1102197080035694],['target'],41,0,41,0,58.15113558300072,,10,58.140799333006726,58.15113558300072,58.15113558300072,0.0218175829941174,60.25105329199869,[np.float64(0.03333333333333333)],[np.float64(0.4041666666666667)],[1],[0],[0],[2.1102197080035694],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
42,0,42,[np.float64(-0.125)],[np.float64(0.18333333333333332)],[1],[0],[0],[0.8090493330091704],['target'],42,0,42,0,60.26629425000283,,5,60.25911787500081,60.26629425000283,60.26629425000283,0.007923791999928653,61.06824287500058,[np.float64(-0.125)],[np.float64(0.18333333333333332)],[1],[0],[0],[0.8090493330091704],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
43,0,43,[np.float64(0.37222222222222223)],[np.float64(-0.4583333333333333)],[1],[0],[0],[2.2564317080104956],['target'],43,0,43,0,61.08794320799643,,5,61.07905966699764,61.08794320799643,61.08794320799643,0.01068504100840073,63.33554612500302,[np.float64(0.37222222222222223)],[np.float64(-0.4583333333333333)],[1],[0],[0],[2.2564317080104956],['target'],Saloni 2,001,2025-09-29_18h11.11.332,visual search task 1,,2025.1.1,120.45501836320676,2025-09-29 18h19.10.762819 +0530,
